code,area,price
41390103,2500.533333,509422.2222
41390104,2012.928571,671125
41390105,1908.095238,593130.9524
41390106,2169.373333,1613783.333
41390107,5515.566667,405466.6667
41390108,2605.038235,659220.5882
41390109,2551.103448,471931.0345
41390110,3536.361111,345694.4444
41390112,1489.671875,734976.5625
41390113,1873.913043,565782.6087
41390117,2759.333333,281750
41390118,3938.947368,1323842.105
41390119,1728.746341,683756.0976
41390120,4216.8,602576.9231
41390121,2219.5,349708.3333
41390122,1942.5,640550
41390123,13137.06087,700521.7391
41390124,2240.730612,678642.8571
41390125,2891.4375,612046.875
41390126,4138.495833,737708.3333
41390127,4087.51,659000
41390128,2638.32,375940
41390129,3705.780488,1599902.439
41390130,3484.912,998960
41390131,10264.08571,766761.9048
41390132,2891.688655,1443647.059
41390133,3867.42381,312023.8095
41390134,2856.875,735671.875
41410101,2047.976471,2648598.039
41410102,1336.639683,1865666.667
41410103,13003.105,1167787.5
41410104,5057.4,3002130.435
41410105,1230.757303,2505393.258
41410106,6520.648649,263932.4324
41410107,3238.833333,359562.5
41410108,2128.484314,685039.2157
41410109,3985.128571,863047.619
41430101,2706.933333,2230977.778
41430102,2783.735484,794580.6452
41430103,2342.554688,2135578.125
41430104,4865.14186,1180369.767
41430105,3823.678082,1781061.644
41430106,6813.697436,1269551.282
41430107,4062.307692,2368992.308
41430108,3931.152083,1190378.125
41430109,2708.038235,1923367.647
41430110,1314.285714,776471.4286
41430111,2146.666667,555152.7778
41450101,3292.588889,1439121.111
41450102,3490.446809,913475.5319
41450103,4952.415625,1292331.25
41450104,4253.545455,512568.1818
41450105,4731.074074,631796.2963
41450106,3009.302381,3977589.286
41450108,1608.045161,3204197.581
41450109,4895.061111,5136527.778
41450110,4180.343333,2939166.667
41450111,1245.709677,970467.7419
41450112,66668.3,4000000
41450113,1151.895833,1946343.75
41450114,2341.896552,2600241.379
41450115,30154.75,2381225
41450116,12889.69091,4206645.455
41450117,2234.526316,946263.1579
41450118,1502.621622,1038756.757
41450119,1989.36,619956
41450120,3899.333333,683725.9259
41450121,6532.5,643992.3077
41450122,1989.631579,965447.3684
41450123,1030.621818,1633090.909
41450124,2458.961111,1186097.222
41461101,1167.814667,2456573.333
41461102,3471.834426,1635573.77
41461103,7904.615152,1032863.636
41461104,2797.613636,568136.3636
41461105,3022.830189,603132.0755
41461106,4198.354545,598754.5455
41461107,2407.113208,893896.2264
41461108,3306.117647,226666.1765
41461109,3008,177234.0909
41461110,5683.736842,145521.0526
41461250,3230.340678,456853.8136
41461253,3143.927985,389418.097
41461256,10727.688,239931.1667
41461320,4694.553309,186759.1912
41461340,3848.708766,145328.2468
41461350,3667.460714,145232.4405
41461360,4714.471975,265481.5287
41463101,1770.749296,2222767.606
41463102,8225.109756,2311512.195
41463103,2574.765385,1626057.692
41463104,4456.556522,762282.6087
41463105,9739.641379,1428344.828
41463106,5652.677419,498903.2258
41463107,3937.332143,818660.7143
41463108,3442.113333,668366.6667
41463109,12292.31538,1318730.769
41463110,3711.586364,1570136.364
41463111,5120.543243,1862486.486
41463112,2233.461538,1440653.846
41463113,7570.325,1894958.333
41463114,2674.042857,1094035.714
41463115,4701.789189,1253554.054
41463116,5599.281356,1497472.881
41463117,3667.282222,965655.5556
41463118,3710.5875,1573218.75
41465101,2329.251515,3000583.333
41465102,5269.533333,2493482.456
41465103,4126.25,1521574.219
41465104,1448.831169,657501.9481
41465105,6023.595833,1152986.458
41465106,8483.434375,1409062.5
41465107,8003.163333,2140600
41480101,724.7664234,1748481.752
41480102,4804.00625,674812.5
41480104,2668.166667,332633.3333
41480105,3923.4,241271.4286
41480106,2707.030303,194257.5758
41480107,2299.375,385562.5
41480108,3190.125,1010125
41480109,8568.975676,1018689.189
41480110,1975.590909,302477.2727
41480111,1986.085106,357404.2553
41480112,1931.333333,434516.6667
41480113,3244.883333,903291.6667
41480114,1611,395346.1538
41480115,1091,950708.3333
41480116,2621.392857,276428.5714
41480117,14240.47692,1415923.077
41480118,2251.35,210450
41480119,3864.416667,407833.3333
41480120,1891.0625,389687.5
41480121,1871.310345,221017.2414
41480122,8556.4875,2064375
41480123,2034.358824,707705.8824
41480250,2620.131566,380228.5354
41480253,2583.702341,289030.1003
41480256,8553.005085,193491.5254
41480262,2752.366814,371157.0796
41480310,6177.321839,245761.4943
41480320,2450.344848,249571.2121
41480350,3868.827,208845
41480360,4945.459694,92867.09184
41480370,4446.332891,101535.0133
41480380,7228.858511,29762.76596
41480390,6842.441176,23505.14706
41480400,7548.069811,23680.18868
41500101,527.2311111,1690005.556
41500102,1438.411364,842017.0455
41500103,554.1403509,1204578.947
41500104,2203.071429,242485.7143
41500105,2068.8,250900
41500106,1362.0625,421875
41500107,2613,2239468.75
41500108,3009.76875,326140.625
41500109,1144.818182,445477.2727
41500110,2555.04,293440
41500111,3078.451613,283887.0968
41500112,3775.391304,115413.0435
41500113,2777.727273,77272.72727
41500114,3101.826087,95223.91304
41500115,2529,118368.4211
41500250,2949.893162,177291.8803
41500253,3483.722124,195793.5103
41500310,2961.007377,158209.6311
41500320,3221.695217,100309.7826
41500330,5438.180952,84326.19048
41500340,5369.125564,143659.3985
41500350,3596.927273,100825.6684
41500360,9429.697101,62517.14976
41500370,5193.643243,55568.14672
41500380,9479.413218,38623.85057
41550101,858.14375,827250
41550102,104.325,700125
41550103,159.4222222,1009833.333
41550104,198.65,782875
41550105,181.2857143,774857.1429
41550106,235.375,1566750
41550107,427.6666667,447500
41550108,154,598100
41550109,269,872833.3333
41550110,162,712750
41550111,168.2,586700
41550112,148.1428571,627785.7143
41550113,201.0571429,1301821.429
41550114,563.5173913,700043.4783
41550115,212.7,1062111.111
41550116,171.1133333,2154033.333
41550117,136.5818182,2001227.273
41550118,533.064,1183260
41550119,6674.142857,704857.1429
41550120,2948.076923,138642.3077
41550121,2248.470588,258088.2353
41550122,1164.2625,780687.5
41550123,3199.333333,111766.6667
41550124,2505.65625,290109.375
41550125,3719.277778,445662.963
41550126,2586.166667,307152.0833
41550127,1071.090909,230727.2727
41550128,4462.711111,596111.1111
41550129,1719.783333,291166.6667
41550130,3180,87500
41550131,2376.88,147550
41550132,2714.94,105200
41550133,4213.471429,82921.42857
41550250,3385.993496,309719.5122
41550310,3771.743145,71189.31452
41550320,7271.378744,67062.80193
41550330,7198.153374,94562.57669
41550340,3412.714646,100214.6465
41550350,3139.707035,161821.1055
41550360,7178.37807,99430.92105
41550380,5350.165746,180435.9116
41550390,4475.861995,88524.12399
41550400,3070.51831,112736.6197
41550410,3888.143784,69254.59459
41550420,5439.507377,67520.08197
41570101,934.1673077,1919173.077
41570102,1618.889474,596921.0526
41570103,3769.310638,1074829.787
41570104,2745.577273,1649329.545
41570105,2244.7225,731625
41570106,1211.580822,1740082.192
41570107,2692.269492,1514669.492
41570108,14032.5,1519555.556
41570109,7197.7125,2676875
41570250,2314.539792,404866.782
41570253,2500.420426,791046.8085
41570256,2487.234601,469809.8859
41570340,2337.903226,254331.9892
41570350,5461.386498,184605.2743
41570360,2537.815902,206899.0826
41590116,917.458,1693720
41590117,4225.525641,2077500
41590118,1032.339286,1530750
41590119,1452.294118,704088.2353
41590120,2442.502222,1088288.889
41590121,1396.714286,518380.9524
41590122,1422.208333,210916.6667
41590123,1038.607143,299839.2857
41590124,3436.75,482718.75
41590125,1648.184615,748897.4359
41590126,1963.293333,546540
41590127,4252.484091,2147409.091
41590128,47081.38333,2232916.667
41590129,10218.42593,3739629.63
41590130,45410.4,2680600
41590131,3006.183333,2220718.75
41590132,22835.07692,252000
41590133,10855.29375,1392125
41590134,497.5375,1992375
41590135,10493.32174,2066956.522
41590136,6901.348,983480
41590137,1222.28,2152500
41590138,2546.238889,1345388.889
41590139,2040.4,468620
41590140,9017.20625,1174375
41590253,3281.641358,432773.7654
41590256,3587.413929,192558.2121
41590259,2172.261024,434825.167
41590262,3828.753027,312511.4823
41590310,3673.470297,205150.9901
41590320,3280.302652,182248.2955
41590330,2595.029864,155067.8733
41590340,2873.668618,183343.0913
41590350,2918.414058,138482.4281
41590360,3247.436223,182436.5325
41590370,3135.636881,118326.7327
41590400,2548.236364,130653.11
41590410,2845.424375,214237.5
41610101,552.8246575,2311869.863
41610102,2203.855172,708187.931
41610103,1429,1235222.222
41610104,1764.375,471710.4167
41610105,2560.409091,805280.6818
41610106,5180.742857,473595.7143
41610107,23985.95238,526369.0476
41610108,3003.84,837080
41610109,5615.555556,352061.1111
41610110,4301.783721,979206.9767
41610111,1480.9375,634015.625
41610112,3743.782609,2149706.522
41610113,17750.55172,341094.8276
41610250,5937.026647,577432.0359
41610253,3478.342617,347066.443
41610259,7279.802198,322620.7418
41610330,7570.576712,192515.0685
41610340,5095.466667,247068.6937
41610350,6278.033333,169089.5833
41610370,6193.972603,227151.0274
41630101,2013.966667,325000
41630102,3350.25,176754.1667
41630103,1853.222222,477455.5556
41630104,3062.9,312878.3333
41630105,2688.9,407018.3333
41630106,3951.910638,554904.2553
41630107,8236.626087,426005.4348
41630108,5659.716981,492188.6792
41630109,1836.569231,402884.6154
41630110,1644.918868,1338311.321
41630111,2603.328125,278374.2188
41630112,2268.152174,262684.7826
41630113,4894.2,402226
41630114,6095.154167,1149802.083
41630115,780.9530612,767387.7551
41630116,2340.763889,974043.75
41630117,3161.815789,830513.1579
41630250,3831.944656,285825.3817
41630310,3483.387452,184920.3422
41630320,2966.948361,173824.1803
41630330,4619.730717,262760.7509
41630340,4690.137398,278609.1463
41650101,1557.145872,936569.2661
41650102,3621.657143,197234.2857
41650103,2433.1,227375
41650104,11847.76,359700
41650105,20796.73,198016.6667
41650106,5729.314286,173400
41650250,3108.582779,539972.0544
41650310,2860.756098,163317.8049
41650320,4446.062802,200229.7101
41650330,2908.067424,188863.8258
41650340,6637.530314,85017.22997
41650350,7834.406857,40794.57143
41650360,5256.080992,67931.19835
41650370,4583.402062,160373.6426
41650380,7787.217143,94359.17143
41650390,4491.076046,83219.25856
41650400,5601.107512,39709.85915
41650410,7758.110294,54923.52941
41670101,1092.004167,529250
41670102,700.4764706,1178044.118
41670103,328.31,785100
41670104,2500.375,68312.5
41670105,1563.5,77333.33333
41670106,1986.625,84625
41670107,318.684,782360
41670108,961.2222222,388462.963
41670109,1247.176471,210794.1176
41670110,1557.058824,100882.3529
41670111,5075.25,110700
41670112,2190.027273,122500
41670113,6330.057895,53439.47368
41670114,2690.815385,85153.84615
41670115,7606.52381,259666.6667
41670116,4249.272727,79113.63636
41670117,2485.230769,83230.76923
41670118,4090.1,169045.4545
41670119,2799.230769,109153.8462
41670120,2331.365517,271344.8276
41670121,2312.888462,365634.6154
41670122,3535.081818,252575.7576
41670123,2151.017647,73202.94118
41670250,5235.118485,123467.5758
41670310,7735.193023,66353.72093
41670320,2773.218834,57563.90135
41670330,3254.556452,77735.8871
41670340,2646.534138,80389.65517
41670350,3070.451645,72623.68421
41670360,4569.1065,64848
41670370,10182.11437,52614.08046
41670380,4407.27551,99573.97959
41800250,4159.910294,120085.6618
41800253,3325.401262,305846.8454
41800310,3776.729956,58833.9207
41800320,6416.185526,69355.26316
41800330,10234.44978,50374.6696
41800340,5557.445679,42698.45679
41800350,6997.248,29183.66667
41800360,5855.189474,77623.68421
41800370,8663.215306,12324.4898
41800380,5293.216842,34003.15789
41820250,3744.211176,209339.2647
41820310,4940.512761,119156.8445
41820325,5202.965057,252748.5795
41820330,6004.593985,73251.8797
41820345,8412.473684,147089.9123
41820350,6903.350195,52913.38521
41830250,2525.056684,534997.1925
41830310,3317.458011,140433.9779
41830320,4765.05988,139556.5868
41830330,5054.783039,337650.53
41830340,3805.596491,166977.4854
41830350,3811.631579,185804.6559
41830360,6089.791667,54237.5
41830370,5564.833168,72551.9802
41830380,5605.245965,82384.73684
41830395,3785.387246,85495.21739
41830400,3750.163003,239071.9839
41830410,3256.332161,114842.4623
42110101,221.3333333,437333.3333
42110102,186.5105263,1407947.368
42110103,243.5818182,891181.8182
42110104,161.8,1105750
42110105,132.0555556,3586666.667
42110106,196.0666667,1036500
42110107,218.7090909,638318.1818
42110108,167.5827586,2739034.483
42110109,80.075,2279800
42110110,200.4875,1143437.5
42110111,773.8888889,682833.3333
42110112,208.2011111,820152.7778
42110113,166.4090909,699250
42110114,2349.571875,726890.625
42110115,264.075,1171625
42110116,228.2454545,741227.2727
42110117,591.2169231,739961.5385
42110118,1147.9,517507.5758
42110119,2170.058824,360323.5294
42110120,993.2036697,797036.6972
42110121,2906.326667,667522.2222
42110122,200.8,647388.8889
42110123,3009.712766,772627.1277
42110124,1872.632836,772589.5522
42110125,1827.794118,303176.4706
42110126,8933.141935,283982.2581
42110127,6706.722222,178886.1111
42110128,1571.326923,164083.6538
42110129,4448.333333,117750
42110250,4434.019433,91934.97976
42110310,4960.007531,169581.5481
42110320,11572.54659,45695.73864
42110330,5791.02622,81296.34146
42110340,6137.704908,53169.32515
42110350,4957.395667,82609.83333
42110360,5021.6435,29200.375
42110380,8700.155556,13310.59259
42110390,2802.628767,236104.3379
42110400,6301.561238,98115.14658
42130101,223.5875,3425487.5
42130102,265.0722222,1086138.889
42130103,220.352,622820
42130104,251.9777778,1188833.333
42130105,272.7,719781.8182
42130106,730.3926829,739939.0244
42130107,889.3707317,758847.561
42130108,262.6709091,1261590.909
42130109,618.4923077,668782.0513
42130110,1127.912658,1141139.241
42130111,1429.288571,507657.1429
42130112,2185.387218,354748.4962
42130113,1987.250633,304360.7595
42130114,2164.604878,227868.9024
42130115,3235.475,595850
42130116,1813.675362,450557.2464
42130117,5615.977778,557974.6032
42130118,1788.59375,150718.75
42130250,9357.174845,142072.205
42130310,5342.432333,80472.68333
42130320,6081.444715,61142.27642
42130330,7805.943775,173473.6948
42130350,5747.115584,36713.41991
42130360,8222.241463,41132.62195
42130370,5031.451269,129547.9695
42130380,4066.395763,154638.5593
42130390,7268.149565,43335.5
42150101,1494.765169,332897.191
42150102,298.7857143,442785.7143
42150103,734.7777778,597055.5556
42150104,384.2,2489000
42150105,258.8366667,1283533.333
42150106,248.6923077,4603846.154
42150107,209.25,600000
42150108,182.165625,1978203.125
42150109,250.6491525,882796.6102
42150110,861.525,622265.625
42150111,737.1442748,512480.916
42150112,1330.405405,303662.1622
42150113,3524.692,774140
42150114,1658.971429,271157.1429
42150115,1990.333333,1145958.333
42150116,1443.958333,291239.5833
42150117,5078.515385,194326.9231
42150118,3646.5,41066.66667
42150119,2033.310345,45394.82759
42150120,1989.666667,38796.66667
42150121,1215.636275,279934.3137
42150122,2238.892857,59191.07143
42150123,1400.695652,43521.73913
42150124,1596.5,52042.85714
42150125,2433.459259,297223.1481
42150126,1721,55333.33333
42150127,1756.666667,91166.66667
42150128,2160.08,30595
42150129,5557.846154,97640.38462
42150130,1049.444444,241611.1111
42150131,2372.837037,163162.963
42150132,1318.407407,186296.2963
42150133,1810.814815,104238.8889
42150134,2611.257576,74331.81818
42150135,1730.3125,106093.75
42150136,2395.45,106792.5
42150137,1475.811111,120708.3333
42150138,2126.247917,259331.25
42150139,2643.823529,28858.82353
42150250,2700.626,212794.7571
42150310,4489.909756,41762.68293
42150320,9244.192766,17954.97872
42150330,3173.138462,46325.36199
42150340,6626.335169,69419.27966
42150350,7681.424199,57703.71886
42150360,3375.055906,87080.61024
42150370,4827.116092,71109.98084
42170101,2911.375258,430522.3196
42170102,2319.207143,325208.9286
42170103,822.8135593,223213.5593
42170104,1499.571429,120608.9286
42170105,3480.571429,67222.5
42170106,689.1795455,304909.0909
42170107,981.4166667,169708.3333
42170108,831.5,161812.5
42170109,6864.026316,113325.9211
42170110,3266.660417,157618.4375
42170111,1337.263462,198020.8333
42170112,1334.547059,307352.9412
42170113,572.9090909,228420.4545
42170114,2439.333333,120638.8889
42170115,34176.075,69625
42170116,1841.647059,81472.79412
42170117,3686.684211,37115
42170118,1957.025926,136133.3333
42170119,7296.176471,34156.17647
42170120,1754.333333,78364.58333
42170121,2501.875,29712.5
42170122,2560,18085.71429
42170123,318.672,220109
42170124,51235.6087,37109.13043
42170125,9154.25,7445.625
42170126,4709.442857,58147.92857
42170127,3142.111111,213425
42170128,2350.769231,141284.6154
42170129,4289.204545,120789.7727
42170130,4257.941176,47035.29412
42170131,4854.055556,60539.16667
42170132,6544.944444,31075.55556
42170133,5941.5,24097.14286
42170134,9407.226415,16611.32075
42170135,14015.77778,6161.111111
42170136,10434.75,5753.75
42190101,6936.232143,422527.5992
42190102,1572.729508,84633.27869
42190103,13287.6875,11564.0625
42190104,4140.452941,30468.38235
42190105,4747.8125,48223.75
42190106,6585.133333,21528.33333
42190107,4013.111321,85728.20755
42190108,7832.333333,18229.81481
42190109,2263.864286,72768.57143
42190110,8860.3,8466.875
42190111,17362,10510
42190112,3171.286667,49274.11111
42190113,9562.235294,30850.58824
42190114,14352.875,9325.9375
42190115,8817.619048,12467.38095
42190116,10128.75862,10904.82759
42190117,13139.55556,8919.444444
42210101,298.4843137,515578.4314
42210102,302.158209,658052.2388
42210103,191.8103448,1458784.483
42210104,1318.94127,895531.746
42210105,167.2105263,885960.5263
42210106,748.98125,648949.2188
42210107,3607.295082,396693.8525
42210108,1731.669128,495637.5839
42210109,162.903125,370609.375
42210110,2589.078125,371781.25
42210111,2570.808571,67567.14286
42210112,5412.189189,141168.9189
42210113,12111.28571,219928.5714
42230101,713.8333333,289583.3333
42230102,1000.714286,192642.8571
42230103,332,582000
42230104,210,696500
42230105,326.9972222,432388.8889
42230106,1345.524194,267095.1613
42230107,5553.085714,212195.2381
42230108,2388.908333,93191.66667
42230109,4495.481818,60761.36364
42230110,2164.4375,77928.125
42230111,2768.285714,71632.14286
42230112,5707.166667,30775
42230113,2108.0625,33496.875
42230114,9263.863636,12406.81818
42230115,5085.588235,16750
42230116,779,61875
42230117,2826.25,67193.75
42230118,2874.033333,151387.5
42230119,1371.615385,86692.30769
42230120,1487.21746,713151.5873
42230121,9221.766667,169689.5833
42230122,4783,66841.66667
42230123,5404.235294,24244.11765
42230124,10287.20833,10107.29167
42230125,1799.466667,214267.7083
42230126,520.7586207,250051.7241
42230127,7041.285714,6931.428571
42230250,5976.688841,52168.24034
42230253,8888.89146,65821.41873
42230310,6226.335065,47187.45671
42230320,8955.507834,7481.359447
42230330,7639.317054,7200.542636
42230340,6266.385787,16001.16751
42230350,6024.853333,10529.26667
42230360,6429.332143,16967.08333
42720250,3479.408782,354200.2691
42720310,7444.204839,35212.15726
42720320,12996.85776,32230.21739
42720330,7030.637629,28975.74742
42720340,5356.930962,50582.3431
42720350,6404.649772,32017.00913
42720360,5625.364683,47088.49206
42720370,15000.55422,60080.06667
42720380,6206.405495,50665.6044
42720390,8645.84346,27298.45992
42730250,3489.40099,170366.3119
42730310,5050.706531,51287.34694
42730320,8200.869822,34264.5858
42730330,6813.61541,61605.37705
42730340,9008.954438,27767.72189
42730350,5885.731551,24960.74866
42730360,4689.637759,27843.79668
42730370,18857.55959,32440.58219
42730380,8312.811765,24166.47059
42750250,4338.677299,182605.5479
42750253,5648.981928,16747.28916
42750310,5234.110526,15526.09023
42750325,6285.819318,18878.49432
42750330,5629.104762,16267.53247
42750340,6314.739565,16676.71739
42750355,4402.541148,18990.28708
42750360,11944.97897,49068.12069
42750380,4400.464865,24547.94595
42760250,5443.170027,78247.95756
42760310,6053.385034,23290.30612
42760320,6055.513714,29305.11429
42760330,4544.256757,57646.29344
42760340,4957.752015,80082.01465
42760350,6196.073469,55823.82653
42760360,5346.027322,102242.5273
42760380,10642.38367,160442.5765
42770250,5582.655949,109561.9367
42770253,3838.058696,418404.2391
42770256,5479.095238,438872.9524
42770259,5763.88893,34368.15498
42770320,7409.813333,62622.89744
42770340,6018.598361,44065.40984
42770350,6452.563712,25477.59003
42770360,6922.313592,14619.36893
42770370,4338.611446,38791.98795
42780250,5129.618543,47160.94371
42780253,4599.815948,25835.06466
42780256,4710.710185,115160.1389
42780259,3507.471795,107316.9231
42780310,3443.669312,106467.5661
42780320,4570.738278,23328.73206
42780330,6537.729167,5941.5625
42780340,13437.07692,524.6153846
42780350,3911.5,533.125
42780360,7942.380952,549.047619
42790250,5530.979377,142852.8794
42790310,7632.277193,19225.96491
42790320,6093.651765,17883.26471
42790330,6237.204717,15657.52358
42790340,5352.489143,41098.54286
42800250,4465.134123,127082.3223
42800315,5616.988688,19331.44796
42800320,4577.634211,16570.26316
42800330,4505,16766.8254
42800340,4176.531783,10784.72868
42810250,19094.57205,118276.7547
42810310,9391.161538,50443.66516
42810320,4703.886392,110644.019
42810330,10941.20048,48570.3125
42810340,8063.544737,26079.17763
42810350,10320.9027,36683.04054
42820250,8491.653357,85980.77739
42820253,3977.245819,74127.19064
42820310,8356.880296,44883.84236
42820320,8173.323276,57060.99138
42820330,5888.221069,101077.1855
42830250,2249.222059,232541.4522
42830310,5450.340517,34571.96121
42830320,5466.186692,57763.87833
42830330,4957.138866,49161.65992
42830340,3873.430672,83347.7521
42830350,2900.758364,112002.8439
43111101,190.92,927800
43111102,224.7588235,4612500
43111103,236.6709677,1338967.742
43111104,510.3846154,811192.3077
43111105,173.8916667,1376729.167
43111106,257.4666667,4005200
43111107,236.0363636,982181.8182
43111108,265.49,827500
43111109,253.5516129,1095870.968
43111110,168.96875,572703.125
43111111,213.1604651,796883.7209
43111112,435.7433962,534647.1698
43111117,442.3814815,534333.3333
43111118,218.6428571,437642.8571
43111119,762.6652174,491500
43111120,763.2724638,729673.913
43111121,475.2,640358.9744
43111122,5331.6,93952.5
43111123,3324.9,105903.8462
43111124,1616.641111,807969.4444
43111125,2795.479245,415150.9434
43111126,15898.22222,848500
43111127,804.75,849250
43111128,2153,357653.8462
43111129,1257.580645,583693.5484
43111130,3550.04,149814
43111310,5882.302198,39985.16484
43111320,5163.366944,41528.69444
43111330,4804.96484,56262.21461
43111340,2750.884925,125755.2764
43111350,6330.774569,42403.57759
43112101,777.9846154,775602.5641
43112102,637.0939024,1126158.537
43112103,1598.973611,629388.8889
43112104,595.8307692,1337403.846
43112105,2108,374180
43112106,965.15,829350
43112107,866.0253333,667553.3333
43112108,2898.62,580628.5714
43112109,3065.304255,778159.5745
43112110,1672.178947,414500
43112111,1558.8,279400
43112112,2472.238095,202380.9524
43112310,3813.516724,111528.8396
43112320,4647.263448,85937.24138
43113104,580.3076923,659551.2821
43113105,5484.88,546450
43113113,1834.711364,933761.3636
43113114,1153.088816,936108.5526
43113115,1027.26699,775359.2233
43113116,18808,296166.6667
43113117,1433.108824,655632.3529
43113118,1652.038462,188019.2308
43113119,1979.826087,130180.4348
43113120,2333.3,108716.6667
43113121,2718.842105,128684.2105
43113122,2457.807692,82023.07692
43113123,2820,115896.1538
43113124,3335.5,182708.75
43113125,2454.68,164900
43113126,1554.909091,222681.8182
43113127,2029.375,113937.5
43113128,2445.454545,71727.27273
43113129,1742.714286,108785.7143
43113130,2285.125,141812.5
43113131,1808.333333,147750
43113132,2270.764706,107058.8235
43113133,1182.5,566900
43113134,3568.772727,824272.7273
43113135,7587.2,455571.4286
43113136,9154.777778,315055.5556
43113137,5505.25,405250
43113138,2357.807143,539577.381
43113139,1854.222222,131944.4444
43113140,2086.6875,177281.25
43113141,1788.181818,108454.5455
43113250,3484.859144,362008.7549
43113310,3008.802008,142136.1446
43113320,4291.265909,104707.7652
43114101,420.54,640863.913
43114102,383.3,588594.863
43114103,2195.214474,842821.0526
43114104,2046.842105,389377.193
43114105,4025.453846,599859.6154
43114106,1697.855319,433968.0851
43114107,4810.692308,141730.7692
43114108,2150.5,139666.6667
43114109,1592,82500
43114110,1826.166667,137111.1111
43114111,1944.819048,108285.7143
43114112,2700.125,53125
43114113,3313.6,63800
43114250,3348.859236,165743.949
43114253,4003.652451,201422.7941
43114310,3525.055588,41090.14706
43130101,179.4583333,604708.3333
43130102,249.4210526,507473.6842
43130103,203.9583333,1684104.167
43130104,230.5833333,1046250
43130105,315.2231405,423231.405
43130106,561.1938776,352908.1633
43130107,3138.083673,314582.6531
43130108,7070.916667,52927.08333
43130109,1946.058824,170000
43130110,3609.724138,51887.93103
43130111,2832.176471,60355.88235
43130112,2390.625,62681.25
43130113,1621.833333,131750
43130114,1422.586207,88758.62069
43130115,550.1705263,403789.4737
43130116,1864.516667,584857.1429
43130118,1517.22375,520825
43130119,3825.332653,175092.8571
43130120,4759.337037,78203.7037
43130121,1879.181818,60184.09091
43130122,5374.144898,162444.898
43130123,3489.6875,37400
43130124,164.0666667,1313633.333
43130125,210.94,348987.5
43130127,242.9027397,533554.7945
43130128,1707.8875,460516.25
43130250,4023.769915,85111.22881
43130310,6620.273418,24049.3038
43130325,5261.01131,78465.71429
43130335,4551.523673,89377.34694
43130350,5141.271233,30818.72146
43130360,5573.451456,29596.84466
43130370,11633.85065,46847.09677
43130385,5005.583815,65278.3237
43130390,3370.1456,39519.6
43130400,7476.788832,39916.04061
43130410,12145.07884,33605.42328
43130420,4957.415487,37404.4469
43130430,5970.795312,23821.35417
43150101,297.5,618358.9744
43150102,233.9,404975
43150103,400.04375,280406.25
43150104,196.116129,619016.129
43150105,436.425,351000
43150106,199.3285714,2891785.714
43150107,219.875,935152.7778
43150108,218.1939394,875439.3939
43150109,1399.347059,384049.0196
43150110,1101.163265,357489.7959
43150111,1275.454839,376935.4839
43150112,7928.552542,120696.6102
43150113,1028.440278,437013.8889
43150114,1613.964286,194744.6429
43150115,8769.629167,117666.6667
43150116,1562.9,290042.5532
43150117,4895.608696,33371.73913
43150118,4493.880952,32017.85714
43150119,3440.842105,39689.47368
43150120,1605.52,256340
43150121,2993.346154,154911.5385
43150122,5013.714286,36169.04762
43150123,3380.32,37164
43150124,3289.878571,132589.2857
43150125,5400.304348,111406.5217
43150126,4570.954545,51665.90909
43150127,6398.357143,17060.71429
43150128,5509.222222,38822.22222
43150250,4891.449173,30328.7234
43150310,4190.016854,23102.30337
43150320,7273.20963,25658.88889
43150330,5963.249042,15023.02682
43150340,4517.097706,22812.43119
43150350,8059.979688,34129.375
43150360,4397.345833,27060.47917
43150380,5410.392593,29799.42387
43720250,3296.19225,135210.5125
43720315,18255.05714,30037.57143
43720325,6563.790698,23232.55814
43720330,4013.7095,21949.7
43720340,5079.817742,18494.51613
43720350,4414.305806,35578.25806
43720360,4602.830409,14702.63158
43720370,5066.311828,10998.11828
43720385,4918.206044,18439.64286
43720390,6219.619872,16582.66026
43720400,7083.536842,14418.24561
43730250,2907.57654,222469.3483
43730310,4120.69697,30142.31602
43730320,4763.128986,15938.33333
43730330,5165.118994,20414.10615
43730340,4612.336014,14514.73776
43730350,5064.433333,30237.75794
43730360,5017.975547,34749.41606
43730370,5588.784884,26053.19767
43730380,7181.803093,29361.13402
43740250,2532.312245,217314.2092
43740310,3861.504,24034.83333
43740320,4520.087189,34716.61922
43740335,6007.71123,16891.25668
43740340,5270.870068,12894.4898
43740350,5481.421053,11839.689
43740360,4351.796104,15100.671
43740370,6143.938053,9256.460177
43740380,3600.778088,15039.06375
43740390,6669.405063,15058.60759
43740400,5455.880658,15508.08642
43745250,2479.679468,225902.1863
43745310,4358.207643,37375.47771
43750250,3898.82925,257957.5
43750253,3164.886087,134697.3913
43750320,6050.482741,40980
43750330,5965.658673,40593.87755
43750340,6150.169388,27607.62755
43750350,7723.385156,66787.69531
43750370,7981.315441,147856.25
43760250,3358.519922,223019.3359
43760310,5318.417293,23866.8797
43760320,5263.085915,25457.25352
43760330,4204.262424,42209.63636
43760340,4554.22931,43086.17816
43760350,5177.401796,23339.67066
43760360,7293.638997,34410.93315
43760370,3687.260406,31037.05584
43760390,4216.176056,30561.97183
43760400,5590.13,21362.14286
43760410,5203.985165,34843.18681
43770250,3679.259951,168468.9563
43770253,3343.350503,204646.3568
43770310,4827.435714,32044.08163
43770320,4639.498649,31281.53153
43770330,5089.408844,153136.3605
43770340,3155.996512,162726.7442
